ID,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,CODIGO_UPZ,NOMBRE_UPZ,NOMBRE_BARRIO,DESTINO_SHD,ESTRATO,ANIO_GRAVABLE,TOTAL_PREDIOS,TOTAL_PREDIOS_OBLIGADOS,TOTAL_PREDIOS_NO_OBLIGADOS,TOTAL_PREDIOS_OPORTUNOS,TOTAL_PREDIOS_EXTEMPORANEOS,TOTAL_PREDIOS_MOROSOS,TOTAL_PREDIOS_NO-DECLARAN,TOTAL_PAGADO,MEDIA_POR_PREDIO,NOMBRE_SHD
158,1,USAQUï¿½N,10,LA URIBE,HORIZONTES NORTE,67.0,0.0,2017,13,13,0,11,0,2,0,43099000.0,3315307.69,URBANIZABLES_NO_URBANIZADOS
159,1,USAQUï¿½N,10,LA URIBE,LA GRANJA NORTE,61.0,2.0,2017,108,108,0,102,0,6,0,35483000.0,328546.3,RESIDENCIALES_URBANOS_Y_RURALES
160,1,USAQUï¿½N,10,LA URIBE,LA GRANJA NORTE,62.0,0.0,2017,18,18,0,16,0,2,0,34336000.0,1907555.56,COMERCIAL
161,1,USAQUï¿½N,10,LA URIBE,LA GRANJA NORTE,64.0,0.0,2017,1,1,0,1,0,0,0,1924000.0,1924000.0,INDUSTRIAL
162,1,USAQUï¿½N,10,LA URIBE,LA GRANJA NORTE,66.0,0.0,2017,25,10,15,10,0,0,1,1075369000.0,43014760.0,DOTACIONAL
163,1,USAQUï¿½N,10,LA URIBE,LA GRANJA NORTE,67.0,0.0,2017,7,6,1,5,0,1,0,227144000.0,32449142.86,URBANIZABLES_NO_URBANIZADOS
164,1,USAQUï¿½N,10,LA URIBE,LA GRANJA NORTE,70.0,0.0,2017,3,2,1,2,0,0,0,350000.0,116666.67,EDUCATIVO
165,1,USAQUï¿½N,10,LA URIBE,LA URIBE,61.0,0.0,2017,1,1,0,1,0,0,0,7465000.0,7465000.0,RESIDENCIALES_URBANOS_Y_RURALES
166,1,USAQUï¿½N,10,LA URIBE,LA URIBE,61.0,3.0,2017,505,505,0,465,0,41,0,317851000.0,629407.92,RESIDENCIALES_URBANOS_Y_RURALES
167,1,USAQUï¿½N,10,LA URIBE,LA URIBE,61.0,4.0,2017,1220,1220,0,1111,5,126,1,1483577000.0,1216046.72,RESIDENCIALES_URBANOS_Y_RURALES
168,1,USAQUï¿½N,10,LA URIBE,LA URIBE,62.0,0.0,2017,88,88,0,72,0,17,0,358388000.0,4072590.91,COMERCIAL
169,1,USAQUï¿½N,10,LA URIBE,LA URIBE,63.0,0.0,2017,1,1,0,1,0,0,0,79382000.0,79382000.0,FINANCIERO
170,1,USAQUï¿½N,10,LA URIBE,LA URIBE,64.0,0.0,2017,8,8,0,8,0,0,0,28469000.0,3558625.0,INDUSTRIAL
171,1,USAQUï¿½N,10,LA URIBE,LA URIBE,65.0,0.0,2017,2262,2262,0,2033,6,221,6,202738000.0,89627.76,DEPOSITOS_Y_PARQUEADEROS
172,1,USAQUï¿½N,10,LA URIBE,LA URIBE,66.0,0.0,2017,47,6,41,7,0,0,0,948542000.0,20181744.68,DOTACIONAL
173,1,USAQUï¿½N,10,LA URIBE,LA URIBE,67.0,0.0,2017,8,6,2,2,0,4,0,206639000.0,25829875.0,URBANIZABLES_NO_URBANIZADOS
174,1,USAQUï¿½N,10,LA URIBE,LA URIBE,70.0,0.0,2017,11,6,5,6,0,1,0,83543000.0,7594818.18,EDUCATIVO
175,1,USAQUï¿½N,10,LA URIBE,SAN ANTONIO NOROCCIDENTAL,61.0,2.0,2017,37,29,8,16,0,13,0,410000.0,11081.08,RESIDENCIALES_URBANOS_Y_RURALES
176,1,USAQUï¿½N,10,LA URIBE,SAN ANTONIO NOROCCIDENTAL,61.0,3.0,2017,1680,1679,1,1532,0,162,2,864176000.0,514390.48,RESIDENCIALES_URBANOS_Y_RURALES
177,1,USAQUï¿½N,10,LA URIBE,SAN ANTONIO NOROCCIDENTAL,61.0,4.0,2017,1493,1493,0,1340,3,166,1,1561863000.0,1046123.91,RESIDENCIALES_URBANOS_Y_RURALES
178,1,USAQUï¿½N,10,LA URIBE,SAN ANTONIO NOROCCIDENTAL,62.0,0.0,2017,655,654,1,444,3,206,6,186042000.0,284033.59,COMERCIAL
179,1,USAQUï¿½N,10,LA URIBE,SAN ANTONIO NOROCCIDENTAL,63.0,0.0,2017,1,1,0,1,0,0,0,1190784000.0,1190784000.0,FINANCIERO
180,1,USAQUï¿½N,10,LA URIBE,SAN ANTONIO NOROCCIDENTAL,65.0,0.0,2017,3794,3794,0,3288,5,487,18,303495000.0,79993.41,DEPOSITOS_Y_PARQUEADEROS
181,1,USAQUï¿½N,10,LA URIBE,SAN ANTONIO NOROCCIDENTAL,66.0,0.0,2017,43,1,42,10,0,0,0,397432000.0,9242604.65,DOTACIONAL
182,1,USAQUï¿½N,10,LA URIBE,SAN ANTONIO NOROCCIDENTAL,67.0,0.0,2017,6,5,1,1,0,4,0,0.0,0.0,URBANIZABLES_NO_URBANIZADOS
183,1,USAQUï¿½N,10,LA URIBE,SAN ANTONIO NOROCCIDENTAL,70.0,0.0,2017,21,8,13,9,0,1,0,171000.0,8142.86,EDUCATIVO
184,1,USAQUï¿½N,10,LA URIBE,SAN JOSE DE USAQUEN,66.0,0.0,2017,3,0,3,1,0,0,0,76469000.0,25489666.67,DOTACIONAL
185,1,USAQUï¿½N,10,LA URIBE,SANTA TERESA,61.0,0.0,2017,1,1,0,0,0,0,1,247121099.0,247121099.0,RESIDENCIALES_URBANOS_Y_RURALES
186,1,USAQUï¿½N,10,LA URIBE,SANTA TERESA,61.0,2.0,2017,18,18,0,18,0,0,0,19081000.0,1060055.56,RESIDENCIALES_URBANOS_Y_RURALES
187,1,USAQUï¿½N,10,LA URIBE,SANTA TERESA,61.0,3.0,2017,3810,3810,0,3492,4,354,10,2318775000.0,608602.36,RESIDENCIALES_URBANOS_Y_RURALES
188,1,USAQUï¿½N,10,LA URIBE,SANTA TERESA,62.0,0.0,2017,106,103,3,99,0,8,0,674868000.0,6366679.25,COMERCIAL
189,1,USAQUï¿½N,10,LA URIBE,SANTA TERESA,64.0,0.0,2017,3,3,0,3,0,0,0,344586000.0,114862000.0,INDUSTRIAL
190,1,USAQUï¿½N,10,LA URIBE,SANTA TERESA,65.0,0.0,2017,2926,2926,0,2652,1,263,15,158039000.0,54011.96,DEPOSITOS_Y_PARQUEADEROS
191,1,USAQUï¿½N,10,LA URIBE,SANTA TERESA,66.0,0.0,2017,94,12,82,13,0,0,3,1156974000.0,12308234.04,DOTACIONAL
192,1,USAQUï¿½N,10,LA URIBE,SANTA TERESA,67.0,0.0,2017,12,9,3,4,0,4,1,866235000.0,72186250.0,URBANIZABLES_NO_URBANIZADOS
193,1,USAQUï¿½N,10,LA URIBE,SANTA TERESA,70.0,0.0,2017,1,1,0,0,0,0,1,247121099.0,247121099.0,EDUCATIVO
194,1,USAQUï¿½N,10,LA URIBE,TIBABITA RURAL I,61.0,0.0,2017,1,1,0,1,0,0,0,7006000.0,7006000.0,RESIDENCIALES_URBANOS_Y_RURALES
195,1,USAQUï¿½N,10,LA URIBE,TIBABITA RURAL I,71.0,0.0,2017,4,4,0,4,0,0,0,461000.0,115250.0,SALUBRIDAD
196,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BARRANCAS,61.0,3.0,2017,2469,2444,25,2202,1,302,8,1417159000.0,573980.96,RESIDENCIALES_URBANOS_Y_RURALES
197,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BARRANCAS,61.0,5.0,2017,480,480,0,446,0,42,0,872490000.0,1817687.5,RESIDENCIALES_URBANOS_Y_RURALES
198,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BARRANCAS,62.0,0.0,2017,250,244,6,218,0,34,3,894790000.0,3579160.0,COMERCIAL
199,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BARRANCAS,64.0,0.0,2017,24,23,1,22,0,2,0,91219000.0,3800791.67,INDUSTRIAL
200,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BARRANCAS,65.0,0.0,2017,1190,1190,0,1000,1,151,40,148717000.0,124972.27,DEPOSITOS_Y_PARQUEADEROS
201,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BARRANCAS,66.0,0.0,2017,88,17,71,15,0,1,2,53976000.0,613363.64,DOTACIONAL
202,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BARRANCAS,67.0,0.0,2017,73,69,4,10,0,11,49,141496000.0,1938301.37,URBANIZABLES_NO_URBANIZADOS
203,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BARRANCAS NORTE,61.0,0.0,2017,1,1,0,1,0,0,0,128000.0,128000.0,RESIDENCIALES_URBANOS_Y_RURALES
204,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BARRANCAS NORTE,61.0,3.0,2017,2937,2936,1,2683,3,284,7,1455311000.0,495509.36,RESIDENCIALES_URBANOS_Y_RURALES
205,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BARRANCAS NORTE,62.0,0.0,2017,358,358,0,316,0,44,4,1068834000.0,2985569.83,COMERCIAL
206,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BARRANCAS NORTE,64.0,0.0,2017,16,16,0,15,0,1,0,45496000.0,2843500.0,INDUSTRIAL
207,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BARRANCAS NORTE,65.0,0.0,2017,170,170,0,152,0,19,0,10534000.0,61964.71,DEPOSITOS_Y_PARQUEADEROS
208,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BARRANCAS NORTE,66.0,0.0,2017,148,25,123,22,0,4,0,99476000.0,672135.14,DOTACIONAL
209,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BARRANCAS NORTE,67.0,0.0,2017,46,27,19,14,0,11,2,66487000.0,1445369.57,URBANIZABLES_NO_URBANIZADOS
210,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BARRANCAS ORIENTAL RURAL,61.0,0.0,2017,9,9,0,4,0,4,1,3980000.0,442222.22,RESIDENCIALES_URBANOS_Y_RURALES
211,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BARRANCAS ORIENTAL RURAL,61.0,1.0,2017,28,20,8,4,0,13,3,454000.0,16214.29,RESIDENCIALES_URBANOS_Y_RURALES
212,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BARRANCAS ORIENTAL RURAL,61.0,2.0,2017,1,0,1,0,0,0,0,247121099.0,247121099.0,RESIDENCIALES_URBANOS_Y_RURALES
213,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BARRANCAS ORIENTAL RURAL,62.0,0.0,2017,1,1,0,1,0,0,0,440000.0,440000.0,COMERCIAL
214,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BARRANCAS ORIENTAL RURAL,66.0,0.0,2017,1,1,0,0,0,1,0,0.0,0.0,DOTACIONAL
215,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BARRANCAS ORIENTAL RURAL,71.0,0.0,2017,13,13,0,2,0,10,1,22022000.0,1694000.0,SALUBRIDAD
216,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BOSQUE DE PINOS,61.0,0.0,2017,2,2,0,0,1,0,1,170000.0,85000.0,RESIDENCIALES_URBANOS_Y_RURALES
217,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BOSQUE DE PINOS,61.0,1.0,2017,865,838,27,703,0,124,15,59737000.0,69060.12,RESIDENCIALES_URBANOS_Y_RURALES
218,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BOSQUE DE PINOS,61.0,2.0,2017,595,579,16,508,0,73,3,102911000.0,172959.66,RESIDENCIALES_URBANOS_Y_RURALES
219,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BOSQUE DE PINOS,61.0,3.0,2017,49,49,0,42,0,7,0,27330000.0,557755.1,RESIDENCIALES_URBANOS_Y_RURALES
220,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BOSQUE DE PINOS,62.0,0.0,2017,103,103,0,82,0,21,5,329771000.0,3201660.19,COMERCIAL
221,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BOSQUE DE PINOS,64.0,0.0,2017,3,3,0,3,0,0,0,3072000.0,1024000.0,INDUSTRIAL
222,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BOSQUE DE PINOS,66.0,0.0,2017,72,15,57,10,0,4,2,10337000.0,143569.44,DOTACIONAL
223,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BOSQUE DE PINOS,67.0,0.0,2017,263,255,8,183,3,53,26,94830000.0,360570.34,URBANIZABLES_NO_URBANIZADOS
224,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BOSQUE DE PINOS,70.0,0.0,2017,92,64,28,30,0,24,12,4021000.0,43706.52,EDUCATIVO
225,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BOSQUE DE PINOS III,62.0,0.0,2017,423,423,0,389,1,25,8,2848467000.0,6733964.54,COMERCIAL
226,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BOSQUE DE PINOS III,63.0,0.0,2017,7,7,0,7,0,0,0,99794000.0,14256285.71,FINANCIERO
227,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BOSQUE DE PINOS III,64.0,0.0,2017,1,1,0,0,0,1,0,0.0,0.0,INDUSTRIAL
228,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BOSQUE DE PINOS III,65.0,0.0,2017,1669,1669,0,1554,1,110,4,324553000.0,194459.56,DEPOSITOS_Y_PARQUEADEROS
229,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BOSQUE DE PINOS III,66.0,0.0,2017,3,0,3,0,0,0,0,247121099.0,82373699.67,DOTACIONAL
230,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BOSQUE DE PINOS III,67.0,0.0,2017,1,1,0,1,0,0,0,233597000.0,233597000.0,URBANIZABLES_NO_URBANIZADOS
231,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BOSQUE DE PINOS III,70.0,0.0,2017,2,1,1,1,0,0,0,48183000.0,24091500.0,EDUCATIVO
232,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,BOSQUE DE PINOS III RURAL,66.0,0.0,2017,1,0,1,0,0,0,0,247121099.0,247121099.0,DOTACIONAL
233,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,LA CITA,61.0,1.0,2017,297,287,10,245,0,37,6,24839000.0,83633.0,RESIDENCIALES_URBANOS_Y_RURALES
234,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,LA CITA,61.0,2.0,2017,74,68,6,59,0,8,1,12023000.0,162472.97,RESIDENCIALES_URBANOS_Y_RURALES
235,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,LA CITA,61.0,3.0,2017,326,326,0,293,0,34,2,45975000.0,141027.61,RESIDENCIALES_URBANOS_Y_RURALES
236,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,LA CITA,62.0,0.0,2017,14,13,1,9,0,4,0,8534000.0,609571.43,COMERCIAL
237,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,LA CITA,65.0,0.0,2017,185,185,0,164,0,23,0,9127000.0,49335.14,DEPOSITOS_Y_PARQUEADEROS
238,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,LA CITA,66.0,0.0,2017,26,5,21,1,0,3,1,1047000.0,40269.23,DOTACIONAL
239,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,LA CITA,67.0,0.0,2017,63,55,8,11,0,30,16,69938000.0,1110126.98,URBANIZABLES_NO_URBANIZADOS
240,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,LA CITA,70.0,0.0,2017,23,12,11,3,0,6,3,440000.0,19130.43,EDUCATIVO
241,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,SAN CRISTOBAL NORTE,61.0,3.0,2017,1955,1950,5,1768,0,196,13,1231883000.0,630119.18,RESIDENCIALES_URBANOS_Y_RURALES
242,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,SAN CRISTOBAL NORTE,62.0,0.0,2017,699,695,4,624,1,79,5,2112623000.0,3022350.5,COMERCIAL
243,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,SAN CRISTOBAL NORTE,63.0,0.0,2017,5,5,0,5,0,0,0,118953000.0,23790600.0,FINANCIERO
244,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,SAN CRISTOBAL NORTE,64.0,0.0,2017,18,18,0,15,0,3,0,51343000.0,2852388.89,INDUSTRIAL
245,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,SAN CRISTOBAL NORTE,65.0,0.0,2017,183,183,0,153,0,30,0,9968000.0,54469.95,DEPOSITOS_Y_PARQUEADEROS
246,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,SAN CRISTOBAL NORTE,66.0,0.0,2017,134,44,90,32,0,8,7,365709000.0,2729171.64,DOTACIONAL
247,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,SAN CRISTOBAL NORTE,67.0,0.0,2017,44,26,18,15,0,11,2,131096000.0,2979454.55,URBANIZABLES_NO_URBANIZADOS
248,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,SANTA CECILIA PUENTE NORTE,61.0,1.0,2017,690,663,27,519,1,132,12,43819000.0,63505.8,RESIDENCIALES_URBANOS_Y_RURALES
249,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,SANTA CECILIA PUENTE NORTE,61.0,2.0,2017,34,34,0,28,0,6,0,2264000.0,66588.24,RESIDENCIALES_URBANOS_Y_RURALES
250,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,SANTA CECILIA PUENTE NORTE,62.0,0.0,2017,7,7,0,6,0,1,0,2054000.0,293428.57,COMERCIAL
251,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,SANTA CECILIA PUENTE NORTE,66.0,0.0,2017,14,10,4,4,0,5,2,753000.0,53785.71,DOTACIONAL
252,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,SANTA CECILIA PUENTE NORTE,67.0,0.0,2017,55,53,2,27,2,35,6,49554000.0,900981.82,URBANIZABLES_NO_URBANIZADOS
253,1,USAQUï¿½N,11,SAN CRISTOBAL NORTE,SANTA CECILIA PUENTE NORTE,70.0,0.0,2017,5,4,1,1,0,1,2,23000.0,4600.0,EDUCATIVO
254,1,USAQUï¿½N,12,TOBERIN,EL TOBERIN,61.0,2.0,2017,87,87,0,78,0,8,3,56041000.0,644149.43,RESIDENCIALES_URBANOS_Y_RURALES
255,1,USAQUï¿½N,12,TOBERIN,EL TOBERIN,61.0,3.0,2017,2025,2025,0,1852,5,174,8,700186000.0,345770.86,RESIDENCIALES_URBANOS_Y_RURALES
256,1,USAQUï¿½N,12,TOBERIN,EL TOBERIN,61.0,4.0,2017,604,604,0,559,1,54,0,476865000.0,789511.59,RESIDENCIALES_URBANOS_Y_RURALES
257,1,USAQUï¿½N,12,TOBERIN,EL TOBERIN,62.0,0.0,2017,671,666,5,591,1,64,15,6494981000.0,9679554.4,COMERCIAL
258,1,USAQUï¿½N,12,TOBERIN,EL TOBERIN,63.0,0.0,2017,12,12,0,12,0,1,0,295446000.0,24620500.0,FINANCIERO
259,1,USAQUï¿½N,12,TOBERIN,EL TOBERIN,64.0,0.0,2017,81,81,0,73,0,8,1,1353085000.0,16704753.09,INDUSTRIAL
260,1,USAQUï¿½N,12,TOBERIN,EL TOBERIN,65.0,0.0,2017,1450,1450,0,1309,0,121,22,98680000.0,68055.17,DEPOSITOS_Y_PARQUEADEROS
261,1,USAQUï¿½N,12,TOBERIN,EL TOBERIN,66.0,0.0,2017,73,17,56,18,0,1,0,650322000.0,8908520.55,DOTACIONAL
262,1,USAQUï¿½N,12,TOBERIN,EL TOBERIN,67.0,0.0,2017,34,20,14,9,0,9,2,71408000.0,2100235.29,URBANIZABLES_NO_URBANIZADOS
263,1,USAQUï¿½N,12,TOBERIN,ESTRELLA DEL NORTE,61.0,3.0,2017,241,241,0,223,0,20,0,169697000.0,704136.93,RESIDENCIALES_URBANOS_Y_RURALES
264,1,USAQUï¿½N,12,TOBERIN,ESTRELLA DEL NORTE,61.0,4.0,2017,3034,3031,3,2718,4,356,13,4282814000.0,1411606.46,RESIDENCIALES_URBANOS_Y_RURALES
265,1,USAQUï¿½N,12,TOBERIN,ESTRELLA DEL NORTE,62.0,0.0,2017,185,184,1,159,0,23,5,980628000.0,5300691.89,COMERCIAL
266,1,USAQUï¿½N,12,TOBERIN,ESTRELLA DEL NORTE,63.0,0.0,2017,1,1,0,1,0,0,0,33971000.0,33971000.0,FINANCIERO
267,1,USAQUï¿½N,12,TOBERIN,ESTRELLA DEL NORTE,64.0,0.0,2017,3,3,0,1,0,2,0,19405000.0,6468333.33,INDUSTRIAL
268,1,USAQUï¿½N,12,TOBERIN,ESTRELLA DEL NORTE,65.0,0.0,2017,1325,1325,0,1182,2,134,12,106971000.0,80732.83,DEPOSITOS_Y_PARQUEADEROS
269,1,USAQUï¿½N,12,TOBERIN,ESTRELLA DEL NORTE,66.0,0.0,2017,95,41,54,36,0,7,0,147591000.0,1553589.47,DOTACIONAL
270,1,USAQUï¿½N,12,TOBERIN,ESTRELLA DEL NORTE,67.0,0.0,2017,12,3,9,1,0,2,0,40395000.0,3366250.0,URBANIZABLES_NO_URBANIZADOS
271,1,USAQUï¿½N,12,TOBERIN,LA LIBERIA,61.0,2.0,2017,15,15,0,15,0,0,0,379000.0,25266.67,RESIDENCIALES_URBANOS_Y_RURALES
272,1,USAQUï¿½N,12,TOBERIN,LA LIBERIA,61.0,4.0,2017,3720,3720,0,3386,5,384,9,4720137000.0,1268854.03,RESIDENCIALES_URBANOS_Y_RURALES
273,1,USAQUï¿½N,12,TOBERIN,LA LIBERIA,62.0,0.0,2017,32,32,0,27,0,5,0,24037000.0,751156.25,COMERCIAL
274,1,USAQUï¿½N,12,TOBERIN,LA LIBERIA,65.0,0.0,2017,3734,3734,0,3364,1,365,13,359030000.0,96151.58,DEPOSITOS_Y_PARQUEADEROS
275,1,USAQUï¿½N,12,TOBERIN,LA LIBERIA,66.0,0.0,2017,68,1,67,1,0,0,0,15013000.0,220779.41,DOTACIONAL
276,1,USAQUï¿½N,12,TOBERIN,LA LIBERIA,67.0,0.0,2017,3,2,1,0,0,2,0,0.0,0.0,URBANIZABLES_NO_URBANIZADOS
277,1,USAQUï¿½N,12,TOBERIN,LA LIBERIA,70.0,0.0,2017,14,0,14,4,0,0,0,3352000.0,239428.57,EDUCATIVO
278,1,USAQUï¿½N,12,TOBERIN,LA PRADERA NORTE,61.0,2.0,2017,1,1,0,1,0,0,0,2029000.0,2029000.0,RESIDENCIALES_URBANOS_Y_RURALES
279,1,USAQUï¿½N,12,TOBERIN,LA PRADERA NORTE,61.0,3.0,2017,868,867,1,787,0,91,1,468197000.0,539397.47,RESIDENCIALES_URBANOS_Y_RURALES
280,1,USAQUï¿½N,12,TOBERIN,LA PRADERA NORTE,61.0,4.0,2017,5677,5676,1,5083,11,655,12,5309093000.0,935193.41,RESIDENCIALES_URBANOS_Y_RURALES
281,1,USAQUï¿½N,12,TOBERIN,LA PRADERA NORTE,62.0,0.0,2017,197,196,1,184,0,12,2,447494000.0,2271543.15,COMERCIAL
282,1,USAQUï¿½N,12,TOBERIN,LA PRADERA NORTE,63.0,0.0,2017,1,1,0,1,0,0,0,11087000.0,11087000.0,FINANCIERO
283,1,USAQUï¿½N,12,TOBERIN,LA PRADERA NORTE,64.0,0.0,2017,9,9,0,8,0,1,0,19249000.0,2138777.78,INDUSTRIAL
284,1,USAQUï¿½N,12,TOBERIN,LA PRADERA NORTE,65.0,0.0,2017,2660,2659,1,2367,4,284,6,198085000.0,74468.05,DEPOSITOS_Y_PARQUEADEROS
285,1,USAQUï¿½N,12,TOBERIN,LA PRADERA NORTE,66.0,0.0,2017,66,7,59,9,0,0,0,789957000.0,11969045.45,DOTACIONAL
286,1,USAQUï¿½N,12,TOBERIN,LA PRADERA NORTE,67.0,0.0,2017,19,8,11,4,0,4,2,1434192000.0,75483789.47,URBANIZABLES_NO_URBANIZADOS
287,1,USAQUï¿½N,12,TOBERIN,LA PRADERA NORTE,70.0,0.0,2017,21,18,3,16,0,2,0,1060000.0,50476.19,EDUCATIVO
288,1,USAQUï¿½N,12,TOBERIN,LAS ORQUIDEAS,61.0,3.0,2017,1540,1540,0,1409,2,138,6,1109401000.0,720390.26,RESIDENCIALES_URBANOS_Y_RURALES
289,1,USAQUï¿½N,12,TOBERIN,LAS ORQUIDEAS,62.0,0.0,2017,692,692,0,631,1,64,4,4182236000.0,6043693.64,COMERCIAL
290,1,USAQUï¿½N,12,TOBERIN,LAS ORQUIDEAS,63.0,0.0,2017,4,4,0,4,0,0,0,168423000.0,42105750.0,FINANCIERO
291,1,USAQUï¿½N,12,TOBERIN,LAS ORQUIDEAS,64.0,0.0,2017,67,67,0,62,0,4,2,387115000.0,5777835.82,INDUSTRIAL
292,1,USAQUï¿½N,12,TOBERIN,LAS ORQUIDEAS,65.0,0.0,2017,722,722,0,631,1,82,9,46629000.0,64583.1,DEPOSITOS_Y_PARQUEADEROS
293,1,USAQUï¿½N,12,TOBERIN,LAS ORQUIDEAS,66.0,0.0,2017,24,16,8,16,0,1,1,78204000.0,3258500.0,DOTACIONAL
294,1,USAQUï¿½N,12,TOBERIN,LAS ORQUIDEAS,67.0,0.0,2017,21,20,1,14,0,4,2,261123000.0,12434428.57,URBANIZABLES_NO_URBANIZADOS
295,1,USAQUï¿½N,12,TOBERIN,LAS ORQUIDEAS,70.0,0.0,2017,2,2,0,2,0,0,0,25004000.0,12502000.0,EDUCATIVO
296,1,USAQUï¿½N,13,LOS CEDROS,ACACIAS USAQUEN,61.0,4.0,2017,7248,7248,0,6663,10,626,25,8459931000.0,1167209.02,RESIDENCIALES_URBANOS_Y_RURALES
297,1,USAQUï¿½N,13,LOS CEDROS,ACACIAS USAQUEN,62.0,0.0,2017,57,57,0,56,0,0,1,339822000.0,5961789.47,COMERCIAL
298,1,USAQUï¿½N,13,LOS CEDROS,ACACIAS USAQUEN,63.0,0.0,2017,1,1,0,1,0,0,0,4186000.0,4186000.0,FINANCIERO
299,1,USAQUï¿½N,13,LOS CEDROS,ACACIAS USAQUEN,64.0,0.0,2017,1,1,0,0,0,0,1,247121099.0,247121099.0,INDUSTRIAL
300,1,USAQUï¿½N,13,LOS CEDROS,ACACIAS USAQUEN,65.0,0.0,2017,6189,6189,0,5601,9,572,21,570673000.0,92207.63,DEPOSITOS_Y_PARQUEADEROS
301,1,USAQUï¿½N,13,LOS CEDROS,ACACIAS USAQUEN,66.0,0.0,2017,60,16,44,14,0,3,0,294842000.0,4914033.33,DOTACIONAL
302,1,USAQUï¿½N,13,LOS CEDROS,ACACIAS USAQUEN,67.0,0.0,2017,8,6,2,1,0,2,3,22186000.0,2773250.0,URBANIZABLES_NO_URBANIZADOS
303,1,USAQUï¿½N,13,LOS CEDROS,ACACIAS USAQUEN,70.0,0.0,2017,4,0,4,0,0,0,0,247121099.0,61780274.75,EDUCATIVO
304,1,USAQUï¿½N,13,LOS CEDROS,BARRANCAS ORIENTAL RURAL,61.0,6.0,2017,3,3,0,3,0,0,0,28123000.0,9374333.33,RESIDENCIALES_URBANOS_Y_RURALES
305,1,USAQUï¿½N,13,LOS CEDROS,BARRANCAS ORIENTAL RURAL,66.0,0.0,2017,1,1,0,1,0,0,0,151901000.0,151901000.0,DOTACIONAL
306,1,USAQUï¿½N,13,LOS CEDROS,BARRANCAS ORIENTAL RURAL,71.0,0.0,2017,2,2,0,1,0,0,1,7392000.0,3696000.0,SALUBRIDAD
